id,area,latitude,longitude,crime_type,severity,date,time,time_of_day,target_group,gender,age,age_group,crime_count,police_station,status
1418,Civil Lines,25.45,81.84,Robbery,5,16-01-2025,02:36,Night,All,Male,25,Adult,3,Civil Lines PS,Closed
1419,George Town,25.4421,81.8329,Theft,4,18-03-2025,00:46,Night,Children,Female,27,Adult,3,George Town PS,Unreported
1420,Kareli,25.418,81.815,Harassment,3,27-08-2025,11:45,Morning,All,Male,46,Adult,3,Kareli PS,Under Investigation
1421,Jhunsi,25.402,81.9,Chain Snatching,1,27-09-2025,13:09,Afternoon,Women,Female,61,Senior,1,Jhunsi PS,Under Investigation
1422,Daraganj,25.428,81.889,Harassment,2,02-05-2025,03:57,Night,Women,Male,35,Adult,2,Daraganj PS,Reported
1423,Naini,25.3925,81.863,Chain Snatching,3,20-03-2025,23:55,Night,Women,Male,67,Senior,2,Naini PS,Closed
1424,Phaphamau,25.503,81.885,Assault,4,06-11-2025,03:54,Night,Children,Male,49,Adult,2,Phaphamau PS,Unreported
1425,Naini,25.3925,81.863,Assault,5,21-04-2025,12:18,Afternoon,All,Female,39,Adult,3,Naini PS,Unreported
1426,Kareli,25.418,81.815,Theft,1,03-04-2025,05:32,Night,Women,Male,13,Teen,3,Kareli PS,Closed
1427,Naini,25.3925,81.863,Harassment,2,17-11-2025,08:22,Morning,Women,Male,57,Adult,1,Naini PS,Reported
1428,Kareli,25.418,81.815,Theft,3,28-05-2025,20:48,Evening,Children,Male,11,Child,2,Kareli PS,Closed
1429,Daraganj,25.428,81.889,Kidnapping,5,15-03-2025,06:16,Morning,Children,Male,25,Adult,1,Daraganj PS,Closed
1430,Civil Lines,25.45,81.84,Chain Snatching,2,27-01-2025,22:47,Night,Women,Female,51,Adult,1,Civil Lines PS,Unreported
1431,Katra,25.4358,81.8463,Harassment,4,10-04-2025,03:31,Night,All,Male,30,Adult,1,Katra PS,Reported
1432,Meerapur,25.43,81.82,Theft,1,16-10-2025,19:00,Evening,All,Male,69,Senior,3,Meerapur PS,Under Investigation
1433,Katra,25.4358,81.8463,Assault,4,31-08-2025,21:28,Night,All,Female,40,Adult,1,Katra PS,Reported
1434,Jhunsi,25.402,81.9,Harassment,3,22-02-2025,02:55,Night,All,Female,54,Adult,2,Jhunsi PS,Reported
1435,Allahpur,25.4602,81.8501,Assault,5,13-11-2025,03:13,Night,Women,Male,29,Adult,1,Allahpur PS,Closed
1436,Lukerganj,25.444,81.828,Kidnapping,5,19-06-2025,16:23,Afternoon,Children,Female,73,Senior,1,Lukerganj PS,Under Investigation
1437,Lukerganj,25.444,81.828,Chain Snatching,3,21-07-2025,03:19,Night,Women,Female,73,Senior,3,Lukerganj PS,Unreported
1438,Dhoomanganj,25.448,81.79,Assault,4,31-12-2025,20:42,Evening,Children,Male,34,Adult,1,Dhoomanganj PS,Unreported
1439,Allahpur,25.4602,81.8501,Chain Snatching,1,02-03-2025,06:46,Morning,Women,Male,10,Child,2,Allahpur PS,Closed
1440,Phaphamau,25.503,81.885,Kidnapping,4,11-09-2025,19:31,Evening,Women,Male,75,Senior,2,Phaphamau PS,Unreported
1441,Katra,25.4358,81.8463,Robbery,5,24-06-2025,09:17,Morning,Children,Male,17,Teen,3,Katra PS,Under Investigation
1442,Kareli,25.418,81.815,Harassment,3,12-06-2025,10:46,Morning,Women,Female,35,Adult,1,Kareli PS,Under Investigation
1443,Kareli,25.418,81.815,Kidnapping,4,14-11-2025,17:35,Evening,All,Female,49,Adult,2,Kareli PS,Under Investigation
1444,Phaphamau,25.503,81.885,Chain Snatching,4,21-03-2025,10:46,Morning,All,Female,45,Adult,1,Phaphamau PS,Closed
1445,Naini,25.3925,81.863,Kidnapping,4,04-09-2025,08:24,Morning,Children,Male,12,Child,2,Naini PS,Under Investigation
1446,Phaphamau,25.503,81.885,Chain Snatching,1,28-11-2025,15:59,Afternoon,All,Female,61,Senior,1,Phaphamau PS,Unreported
1447,Kareli,25.418,81.815,Kidnapping,5,02-04-2025,05:27,Night,All,Female,51,Adult,1,Kareli PS,Unreported
1448,Phaphamau,25.503,81.885,Kidnapping,4,20-07-2025,18:00,Evening,All,Female,24,Adult,1,Phaphamau PS,Closed
1449,Allahpur,25.4602,81.8501,Theft,2,17-04-2025,15:33,Afternoon,Women,Male,29,Adult,2,Allahpur PS,Reported
1450,Jhunsi,25.402,81.9,Harassment,1,20-08-2025,22:46,Night,Women,Female,40,Adult,1,Jhunsi PS,Under Investigation
1451,Naini,25.3925,81.863,Kidnapping,4,18-07-2025,18:22,Evening,Women,Female,25,Adult,3,Naini PS,Closed
1452,Daraganj,25.428,81.889,Robbery,4,12-03-2025,11:45,Morning,Women,Male,18,Teen,3,Daraganj PS,Closed
1453,Meerapur,25.43,81.82,Harassment,2,02-10-2025,02:12,Night,Children,Male,21,Adult,3,Meerapur PS,Closed
1454,Daraganj,25.428,81.889,Harassment,2,02-07-2025,17:58,Evening,Children,Male,56,Adult,1,Daraganj PS,Unreported
1455,Lukerganj,25.444,81.828,Harassment,4,07-12-2025,20:47,Evening,Children,Male,51,Adult,1,Lukerganj PS,Under Investigation
1456,Kareli,25.418,81.815,Kidnapping,5,23-02-2025,15:47,Afternoon,All,Female,56,Adult,1,Kareli PS,Reported
1457,Phaphamau,25.503,81.885,Kidnapping,4,23-05-2025,18:36,Evening,All,Male,31,Adult,1,Phaphamau PS,Under Investigation
1458,Naini,25.3925,81.863,Harassment,2,03-04-2025,20:53,Evening,Children,Male,31,Adult,2,Naini PS,Under Investigation
1459,Meerapur,25.43,81.82,Harassment,2,27-01-2025,15:02,Afternoon,All,Female,39,Adult,2,Meerapur PS,Reported
1460,Meerapur,25.43,81.82,Harassment,2,23-11-2025,08:05,Morning,Women,Male,23,Adult,2,Meerapur PS,Under Investigation
1461,Allahpur,25.4602,81.8501,Robbery,4,26-03-2025,08:34,Morning,Women,Female,59,Adult,3,Allahpur PS,Unreported
1462,Kareli,25.418,81.815,Robbery,5,15-11-2025,23:15,Night,All,Female,29,Adult,2,Kareli PS,Closed
1463,Allahpur,25.4602,81.8501,Harassment,2,02-03-2025,09:03,Morning,All,Male,25,Adult,3,Allahpur PS,Unreported
1464,Civil Lines,25.45,81.84,Kidnapping,4,08-08-2025,09:25,Morning,Children,Male,34,Adult,3,Civil Lines PS,Reported
1465,Kareli,25.418,81.815,Chain Snatching,4,28-03-2025,14:54,Afternoon,All,Male,38,Adult,1,Kareli PS,Reported
1466,Dhoomanganj,25.448,81.79,Theft,1,18-03-2025,01:59,Night,All,Male,52,Adult,3,Dhoomanganj PS,Reported
1467,Lukerganj,25.444,81.828,Chain Snatching,2,02-04-2025,05:31,Night,Women,Male,71,Senior,3,Lukerganj PS,Unreported
1468,Allahpur,25.4602,81.8501,Theft,2,30-11-2025,22:18,Night,Women,Male,58,Adult,1,Allahpur PS,Unreported
1469,Kareli,25.418,81.815,Kidnapping,5,22-10-2025,01:59,Night,All,Male,25,Adult,1,Kareli PS,Unreported
1470,Kareli,25.418,81.815,Kidnapping,5,03-04-2025,02:17,Night,Children,Female,11,Child,1,Kareli PS,Closed
1471,Katra,25.4358,81.8463,Assault,4,18-02-2025,11:09,Morning,All,Female,37,Adult,2,Katra PS,Reported
1472,Civil Lines,25.45,81.84,Robbery,5,16-08-2025,02:43,Night,Women,Female,36,Adult,2,Civil Lines PS,Reported
1473,George Town,25.4421,81.8329,Robbery,5,03-02-2025,02:09,Night,All,Male,8,Child,2,George Town PS,Closed
1474,Katra,25.4358,81.8463,Harassment,1,21-06-2025,01:30,Night,All,Male,38,Adult,3,Katra PS,Under Investigation
1475,Allahpur,25.4602,81.8501,Chain Snatching,2,15-11-2025,03:47,Night,Children,Male,27,Adult,1,Allahpur PS,Reported
1476,Civil Lines,25.45,81.84,Assault,5,25-08-2025,11:17,Morning,Children,Female,60,Adult,2,Civil Lines PS,Closed
1477,Civil Lines,25.45,81.84,Kidnapping,4,15-11-2025,19:01,Evening,All,Male,74,Senior,2,Civil Lines PS,Unreported
1478,George Town,25.4421,81.8329,Chain Snatching,4,12-04-2025,20:59,Evening,Children,Female,21,Adult,1,George Town PS,Unreported
1479,Meerapur,25.43,81.82,Assault,5,05-04-2025,00:55,Night,Women,Female,43,Adult,2,Meerapur PS,Under Investigation
1480,Daraganj,25.428,81.889,Kidnapping,5,05-05-2025,19:53,Evening,Children,Male,62,Senior,1,Daraganj PS,Unreported
1481,Daraganj,25.428,81.889,Robbery,4,30-03-2025,13:26,Afternoon,Children,Female,14,Teen,2,Daraganj PS,Unreported
1482,Dhoomanganj,25.448,81.79,Chain Snatching,4,20-03-2025,09:36,Morning,All,Male,44,Adult,3,Dhoomanganj PS,Closed
1483,Lukerganj,25.444,81.828,Theft,3,30-01-2025,10:43,Morning,Women,Male,29,Adult,1,Lukerganj PS,Under Investigation
1484,Jhunsi,25.402,81.9,Kidnapping,5,09-11-2025,03:57,Night,Women,Male,61,Senior,1,Jhunsi PS,Unreported
1485,Naini,25.3925,81.863,Assault,4,22-03-2025,16:47,Afternoon,Children,Female,60,Adult,1,Naini PS,Under Investigation
1486,Civil Lines,25.45,81.84,Harassment,4,01-07-2025,06:17,Morning,All,Female,47,Adult,3,Civil Lines PS,Reported
1487,George Town,25.4421,81.8329,Assault,5,16-04-2025,02:08,Night,Children,Female,54,Adult,2,George Town PS,Unreported
1488,Naini,25.3925,81.863,Chain Snatching,2,17-03-2025,11:24,Morning,Women,Female,45,Adult,2,Naini PS,Under Investigation
1489,George Town,25.4421,81.8329,Assault,4,24-02-2025,17:43,Evening,Women,Male,48,Adult,1,George Town PS,Unreported
1490,Meerapur,25.43,81.82,Harassment,4,20-09-2025,04:29,Night,All,Male,16,Teen,1,Meerapur PS,Under Investigation
1491,Meerapur,25.43,81.82,Assault,4,23-01-2025,19:21,Evening,Women,Male,74,Senior,3,Meerapur PS,Reported
1492,Lukerganj,25.444,81.828,Robbery,4,31-05-2025,13:24,Afternoon,Children,Female,39,Adult,2,Lukerganj PS,Unreported
1493,Meerapur,25.43,81.82,Assault,5,03-08-2025,17:41,Evening,All,Male,66,Senior,3,Meerapur PS,Closed
1494,Allahpur,25.4602,81.8501,Chain Snatching,2,18-08-2025,20:11,Evening,Children,Male,32,Adult,3,Allahpur PS,Reported
1495,Meerapur,25.43,81.82,Chain Snatching,2,12-02-2025,06:33,Morning,Women,Female,23,Adult,2,Meerapur PS,Under Investigation
1496,Meerapur,25.43,81.82,Harassment,4,24-06-2025,05:22,Night,Women,Male,59,Adult,3,Meerapur PS,Closed
1497,Civil Lines,25.45,81.84,Chain Snatching,4,02-05-2025,10:21,Morning,All,Female,25,Adult,2,Civil Lines PS,Unreported
1498,Meerapur,25.43,81.82,Theft,1,27-10-2025,00:44,Night,Children,Female,9,Child,3,Meerapur PS,Reported
1499,Civil Lines,25.45,81.84,Theft,2,07-12-2025,11:38,Morning,Women,Female,14,Teen,1,Civil Lines PS,Under Investigation
1500,Kareli,25.418,81.815,Harassment,4,27-03-2025,10:26,Morning,All,Female,35,Adult,1,Kareli PS,Closed
1501,Phaphamau,25.503,81.885,Assault,5,05-01-2025,14:15,Afternoon,Women,Female,25,Adult,1,Phaphamau PS,Unreported
1502,Katra,25.4358,81.8463,Kidnapping,5,17-05-2025,12:18,Afternoon,Children,Female,58,Adult,1,Katra PS,Reported
1503,Lukerganj,25.444,81.828,Assault,5,06-08-2025,03:40,Night,All,Male,66,Senior,1,Lukerganj PS,Unreported
1504,Daraganj,25.428,81.889,Chain Snatching,1,25-07-2025,21:58,Night,Women,Male,22,Adult,1,Daraganj PS,Under Investigation
1505,Kareli,25.418,81.815,Kidnapping,4,02-05-2025,22:35,Night,Children,Female,16,Teen,3,Kareli PS,Unreported
1506,Lukerganj,25.444,81.828,Kidnapping,5,10-08-2025,12:23,Afternoon,Women,Male,38,Adult,1,Lukerganj PS,Reported
1507,Dhoomanganj,25.448,81.79,Harassment,3,04-04-2025,09:23,Morning,All,Male,23,Adult,2,Dhoomanganj PS,Reported
1508,Lukerganj,25.444,81.828,Robbery,5,16-02-2025,21:33,Night,Children,Female,43,Adult,2,Lukerganj PS,Unreported
1509,Civil Lines,25.45,81.84,Robbery,4,08-07-2025,14:54,Afternoon,Women,Female,43,Adult,2,Civil Lines PS,Under Investigation
1510,Allahpur,25.4602,81.8501,Harassment,3,05-08-2025,16:39,Afternoon,Children,Female,36,Adult,1,Allahpur PS,Under Investigation
1511,Lukerganj,25.444,81.828,Assault,4,01-05-2025,15:16,Afternoon,All,Female,13,Teen,2,Lukerganj PS,Closed
1512,Daraganj,25.428,81.889,Assault,5,27-01-2025,17:46,Evening,Women,Male,31,Adult,1,Daraganj PS,Closed
1513,Jhunsi,25.402,81.9,Kidnapping,5,14-06-2025,12:56,Afternoon,All,Female,48,Adult,1,Jhunsi PS,Under Investigation
1514,Daraganj,25.428,81.889,Robbery,5,02-09-2025,08:15,Morning,Women,Male,32,Adult,2,Daraganj PS,Reported
1515,Allahpur,25.4602,81.8501,Theft,4,22-03-2025,07:58,Morning,Children,Female,43,Adult,1,Allahpur PS,Closed
1516,Lukerganj,25.444,81.828,Harassment,1,23-12-2025,01:05,Night,Children,Female,56,Adult,2,Lukerganj PS,Closed
1517,Kareli,25.418,81.815,Assault,4,12-10-2025,01:12,Night,All,Male,10,Child,1,Kareli PS,Under Investigation
1518,Allahpur,25.4602,81.8501,Assault,5,03-12-2025,22:26,Night,Children,Male,27,Adult,1,Allahpur PS,Unreported
1519,Dhoomanganj,25.448,81.79,Harassment,1,25-11-2025,18:22,Evening,All,Male,43,Adult,1,Dhoomanganj PS,Reported
1520,Dhoomanganj,25.448,81.79,Assault,5,07-09-2025,18:33,Evening,All,Female,47,Adult,1,Dhoomanganj PS,Reported
1521,George Town,25.4421,81.8329,Assault,4,14-03-2025,00:18,Night,Women,Male,8,Child,1,George Town PS,Reported
1522,Jhunsi,25.402,81.9,Theft,3,08-11-2025,03:41,Night,All,Female,34,Adult,1,Jhunsi PS,Under Investigation
1523,Naini,25.3925,81.863,Harassment,3,14-08-2025,07:20,Morning,All,Male,14,Teen,2,Naini PS,Reported
1524,Jhunsi,25.402,81.9,Robbery,4,06-11-2025,18:13,Evening,All,Male,61,Senior,1,Jhunsi PS,Reported
1525,Phaphamau,25.503,81.885,Robbery,4,04-02-2025,02:44,Night,Women,Male,65,Senior,2,Phaphamau PS,Reported
1526,Lukerganj,25.444,81.828,Theft,1,22-10-2025,00:19,Night,Children,Male,51,Adult,1,Lukerganj PS,Closed
1527,Lukerganj,25.444,81.828,Robbery,5,07-03-2025,22:23,Night,Children,Male,68,Senior,1,Lukerganj PS,Reported
1528,Katra,25.4358,81.8463,Robbery,5,26-02-2025,12:27,Afternoon,Children,Female,29,Adult,2,Katra PS,Under Investigation
1529,Allahpur,25.4602,81.8501,Kidnapping,4,05-09-2025,20:55,Evening,Children,Male,17,Teen,1,Allahpur PS,Closed
1530,Civil Lines,25.45,81.84,Theft,4,13-09-2025,03:03,Night,All,Male,9,Child,1,Civil Lines PS,Reported
1531,Dhoomanganj,25.448,81.79,Harassment,4,18-04-2025,08:33,Morning,All,Male,13,Teen,1,Dhoomanganj PS,Unreported
1532,Dhoomanganj,25.448,81.79,Chain Snatching,2,23-07-2025,23:31,Night,Children,Male,39,Adult,3,Dhoomanganj PS,Closed
1533,Lukerganj,25.444,81.828,Theft,4,24-07-2025,20:45,Evening,All,Male,46,Adult,3,Lukerganj PS,Under Investigation
1534,Jhunsi,25.402,81.9,Assault,5,28-07-2025,05:38,Night,Children,Male,42,Adult,1,Jhunsi PS,Closed
1535,Daraganj,25.428,81.889,Theft,4,13-10-2025,03:14,Night,Women,Female,27,Adult,2,Daraganj PS,Under Investigation
1536,Dhoomanganj,25.448,81.79,Chain Snatching,1,20-03-2025,11:34,Morning,Women,Female,33,Adult,2,Dhoomanganj PS,Closed
1537,George Town,25.4421,81.8329,Theft,4,27-03-2025,11:15,Morning,Children,Male,28,Adult,2,George Town PS,Closed
1538,Dhoomanganj,25.448,81.79,Harassment,3,14-08-2025,11:21,Morning,All,Male,48,Adult,2,Dhoomanganj PS,Unreported
1539,George Town,25.4421,81.8329,Robbery,4,02-09-2025,12:01,Afternoon,Children,Male,25,Adult,2,George Town PS,Reported
1540,Dhoomanganj,25.448,81.79,Harassment,4,07-12-2025,02:08,Night,Children,Male,14,Teen,2,Dhoomanganj PS,Closed
1541,Naini,25.3925,81.863,Kidnapping,4,16-01-2025,01:35,Night,Children,Female,48,Adult,1,Naini PS,Reported
1542,Phaphamau,25.503,81.885,Theft,3,25-04-2025,10:41,Morning,All,Female,75,Senior,1,Phaphamau PS,Under Investigation
1543,George Town,25.4421,81.8329,Robbery,5,23-04-2025,18:20,Evening,Women,Female,8,Child,2,George Town PS,Closed
1544,Civil Lines,25.45,81.84,Chain Snatching,4,12-07-2025,03:08,Night,Women,Female,11,Child,2,Civil Lines PS,Reported
1545,Daraganj,25.428,81.889,Theft,3,28-08-2025,10:25,Morning,Women,Male,20,Adult,1,Daraganj PS,Reported
1546,Kareli,25.418,81.815,Harassment,3,18-08-2025,06:01,Morning,All,Male,53,Adult,1,Kareli PS,Closed
1547,Katra,25.4358,81.8463,Robbery,4,09-09-2025,10:31,Morning,All,Female,46,Adult,3,Katra PS,Reported
1548,Daraganj,25.428,81.889,Theft,4,08-05-2025,13:57,Afternoon,Women,Female,71,Senior,3,Daraganj PS,Reported
1549,Katra,25.4358,81.8463,Harassment,1,27-12-2025,14:47,Afternoon,Children,Male,28,Adult,2,Katra PS,Unreported
1550,Phaphamau,25.503,81.885,Kidnapping,4,10-03-2025,11:03,Morning,All,Female,40,Adult,3,Phaphamau PS,Under Investigation
1551,Civil Lines,25.45,81.84,Kidnapping,4,28-07-2025,12:07,Afternoon,All,Female,50,Adult,3,Civil Lines PS,Reported
1552,Civil Lines,25.45,81.84,Kidnapping,5,09-01-2025,06:07,Morning,Women,Male,32,Adult,2,Civil Lines PS,Under Investigation
1553,Naini,25.3925,81.863,Kidnapping,5,22-07-2025,01:37,Night,Women,Male,13,Teen,2,Naini PS,Closed
1554,George Town,25.4421,81.8329,Assault,5,26-09-2025,18:56,Evening,All,Female,33,Adult,1,George Town PS,Under Investigation
1555,Kareli,25.418,81.815,Harassment,4,22-07-2025,13:10,Afternoon,Children,Female,25,Adult,1,Kareli PS,Closed
1556,Kareli,25.418,81.815,Theft,4,01-10-2025,17:25,Evening,All,Male,61,Senior,3,Kareli PS,Unreported
1557,Naini,25.3925,81.863,Assault,5,17-01-2025,15:04,Afternoon,Children,Male,34,Adult,2,Naini PS,Reported
1558,Daraganj,25.428,81.889,Robbery,5,05-09-2025,01:18,Night,Women,Male,21,Adult,2,Daraganj PS,Reported
1559,Naini,25.3925,81.863,Harassment,2,27-07-2025,20:42,Evening,Children,Female,51,Adult,2,Naini PS,Closed
1560,Kareli,25.418,81.815,Assault,4,09-07-2025,18:46,Evening,All,Male,47,Adult,2,Kareli PS,Reported
1561,Meerapur,25.43,81.82,Robbery,5,21-07-2025,05:08,Night,All,Male,44,Adult,2,Meerapur PS,Closed
1562,Lukerganj,25.444,81.828,Theft,4,01-11-2025,21:22,Night,Children,Male,68,Senior,3,Lukerganj PS,Under Investigation
1563,Meerapur,25.43,81.82,Robbery,5,22-06-2025,07:42,Morning,Women,Female,68,Senior,1,Meerapur PS,Unreported
1564,Civil Lines,25.45,81.84,Theft,4,02-03-2025,23:07,Night,Children,Female,58,Adult,3,Civil Lines PS,Reported
1565,Dhoomanganj,25.448,81.79,Kidnapping,4,27-09-2025,09:58,Morning,Children,Female,22,Adult,1,Dhoomanganj PS,Reported
1566,Katra,25.4358,81.8463,Kidnapping,5,17-04-2025,17:51,Evening,All,Male,12,Child,3,Katra PS,Reported
1567,Allahpur,25.4602,81.8501,Kidnapping,5,30-04-2025,12:20,Afternoon,Children,Male,41,Adult,1,Allahpur PS,Under Investigation
1568,Jhunsi,25.402,81.9,Chain Snatching,1,19-05-2025,20:34,Evening,Children,Female,45,Adult,3,Jhunsi PS,Reported
1569,Civil Lines,25.45,81.84,Kidnapping,4,12-09-2025,19:27,Evening,Children,Male,44,Adult,3,Civil Lines PS,Reported
1570,Meerapur,25.43,81.82,Harassment,1,10-08-2025,23:50,Night,All,Male,74,Senior,3,Meerapur PS,Unreported
1571,Meerapur,25.43,81.82,Harassment,4,29-05-2025,17:28,Evening,Women,Female,35,Adult,3,Meerapur PS,Unreported
1572,Kareli,25.418,81.815,Harassment,2,03-02-2025,10:28,Morning,Women,Male,31,Adult,2,Kareli PS,Under Investigation
1573,Dhoomanganj,25.448,81.79,Chain Snatching,3,21-06-2025,09:20,Morning,Children,Female,37,Adult,1,Dhoomanganj PS,Reported
1574,Lukerganj,25.444,81.828,Robbery,4,15-06-2025,16:47,Afternoon,All,Female,12,Child,2,Lukerganj PS,Unreported
1575,Meerapur,25.43,81.82,Kidnapping,5,29-11-2025,14:23,Afternoon,All,Male,48,Adult,3,Meerapur PS,Reported
1576,Meerapur,25.43,81.82,Theft,3,15-03-2025,17:11,Evening,All,Male,59,Adult,2,Meerapur PS,Reported
1577,Katra,25.4358,81.8463,Chain Snatching,4,08-03-2025,18:12,Evening,Women,Female,50,Adult,2,Katra PS,Closed
1578,Lukerganj,25.444,81.828,Harassment,3,07-03-2025,04:50,Night,All,Female,13,Teen,2,Lukerganj PS,Closed
1579,Kareli,25.418,81.815,Assault,5,17-09-2025,10:43,Morning,All,Female,39,Adult,2,Kareli PS,Closed
1580,Dhoomanganj,25.448,81.79,Robbery,5,22-03-2025,05:12,Night,All,Male,51,Adult,1,Dhoomanganj PS,Unreported
1581,George Town,25.4421,81.8329,Harassment,1,13-12-2025,19:53,Evening,Children,Female,8,Child,3,George Town PS,Under Investigation
1582,Katra,25.4358,81.8463,Kidnapping,4,19-12-2025,11:37,Morning,Children,Male,62,Senior,2,Katra PS,Under Investigation
1583,Jhunsi,25.402,81.9,Robbery,5,27-01-2025,23:10,Night,Children,Female,26,Adult,1,Jhunsi PS,Unreported
1584,Dhoomanganj,25.448,81.79,Theft,3,04-02-2025,08:48,Morning,All,Female,15,Teen,3,Dhoomanganj PS,Unreported
1585,Naini,25.3925,81.863,Harassment,1,27-06-2025,17:28,Evening,Women,Female,59,Adult,1,Naini PS,Under Investigation
1586,Lukerganj,25.444,81.828,Assault,4,11-05-2025,10:28,Morning,Children,Male,32,Adult,2,Lukerganj PS,Unreported
1587,George Town,25.4421,81.8329,Chain Snatching,1,17-04-2025,01:57,Night,All,Male,66,Senior,3,George Town PS,Closed
1588,Civil Lines,25.45,81.84,Assault,4,11-02-2025,07:17,Morning,Women,Male,33,Adult,2,Civil Lines PS,Reported
1589,Meerapur,25.43,81.82,Harassment,3,03-01-2025,12:37,Afternoon,All,Female,37,Adult,3,Meerapur PS,Under Investigation
1590,Civil Lines,25.45,81.84,Kidnapping,4,04-02-2025,08:06,Morning,All,Male,18,Teen,2,Civil Lines PS,Unreported
1591,Daraganj,25.428,81.889,Robbery,5,29-10-2025,10:20,Morning,All,Female,32,Adult,3,Daraganj PS,Reported
1592,George Town,25.4421,81.8329,Assault,5,05-01-2025,17:45,Evening,Children,Female,38,Adult,3,George Town PS,Closed
1593,Dhoomanganj,25.448,81.79,Theft,2,06-09-2025,13:24,Afternoon,Women,Female,59,Adult,1,Dhoomanganj PS,Closed
1594,Lukerganj,25.444,81.828,Robbery,4,25-02-2025,00:37,Night,All,Male,75,Senior,3,Lukerganj PS,Unreported
1595,Phaphamau,25.503,81.885,Harassment,2,21-09-2025,18:14,Evening,Women,Male,22,Adult,2,Phaphamau PS,Under Investigation
1596,Daraganj,25.428,81.889,Harassment,3,28-05-2025,10:36,Morning,Women,Female,72,Senior,2,Daraganj PS,Under Investigation
1597,Lukerganj,25.444,81.828,Robbery,5,12-01-2025,13:06,Afternoon,All,Male,63,Senior,3,Lukerganj PS,Unreported
1598,Civil Lines,25.45,81.84,Harassment,4,07-03-2025,16:27,Afternoon,Children,Female,20,Adult,3,Civil Lines PS,Closed
1599,Meerapur,25.43,81.82,Chain Snatching,1,17-08-2025,23:47,Night,All,Male,13,Teen,2,Meerapur PS,Under Investigation
1600,Dhoomanganj,25.448,81.79,Theft,4,19-06-2025,15:08,Afternoon,Women,Female,20,Adult,1,Dhoomanganj PS,Reported
1601,Kareli,25.418,81.815,Kidnapping,4,28-02-2025,10:58,Morning,Women,Male,69,Senior,1,Kareli PS,Closed
1602,Katra,25.4358,81.8463,Kidnapping,5,03-03-2025,14:53,Afternoon,Children,Male,22,Adult,2,Katra PS,Reported
1603,Naini,25.3925,81.863,Robbery,5,04-02-2025,02:30,Night,Children,Male,67,Senior,2,Naini PS,Reported
1604,Civil Lines,25.45,81.84,Chain Snatching,2,12-01-2025,02:15,Night,Women,Male,45,Adult,1,Civil Lines PS,Closed
1605,Meerapur,25.43,81.82,Harassment,2,24-02-2025,16:29,Afternoon,All,Male,70,Senior,2,Meerapur PS,Closed
1606,Allahpur,25.4602,81.8501,Robbery,4,30-07-2025,15:48,Afternoon,Women,Male,33,Adult,3,Allahpur PS,Under Investigation
1607,Kareli,25.418,81.815,Assault,4,31-07-2025,23:17,Night,Women,Female,28,Adult,2,Kareli PS,Closed
1608,George Town,25.4421,81.8329,Theft,2,23-02-2025,00:20,Night,Women,Female,48,Adult,1,George Town PS,Unreported
1609,Daraganj,25.428,81.889,Kidnapping,4,27-11-2025,06:08,Morning,Women,Female,62,Senior,3,Daraganj PS,Unreported
1610,Meerapur,25.43,81.82,Kidnapping,4,14-02-2025,06:58,Morning,Women,Female,60,Adult,2,Meerapur PS,Under Investigation
1611,Dhoomanganj,25.448,81.79,Chain Snatching,1,18-11-2025,04:14,Night,Women,Female,55,Adult,3,Dhoomanganj PS,Unreported
1612,Dhoomanganj,25.448,81.79,Chain Snatching,1,24-07-2025,13:31,Afternoon,Children,Male,47,Adult,1,Dhoomanganj PS,Unreported
1613,Phaphamau,25.503,81.885,Chain Snatching,4,12-02-2025,17:56,Evening,Women,Female,9,Child,3,Phaphamau PS,Closed
